date,price,volume
2024-10-27 02:13:50.621,67009.45163173336,18086776474.35719
2024-10-27 03:11:31.979,66972.30991923137,16775611803.521753
2024-10-27 04:14:13.240,67184.77045359413,14884354297.100582
2024-10-27 05:16:05.807,67088.1564660739,13659432801.29913
2024-10-27 06:12:03.740,67066.5958568023,15069224440.585388
2024-10-27 07:02:44.759,67101.76539364202,15984233392.896374
2024-10-27 08:02:18.573,67114.06573710867,15317676948.490047
2024-10-27 09:16:03.662,67065.59825096554,15325483851.694168
2024-10-27 10:08:35.291,67053.76791966317,15094004660.145615
2024-10-27 11:13:22.499,66964.40047913392,15063948342.86216
2024-10-27 12:19:27.934,67112.7795863297,14153772659.827297
2024-10-27 13:05:01.705,67322.75033199451,15125366678.249887
2024-10-27 14:16:40.337,67535.80160044126,15622348384.71058
2024-10-27 15:21:38.669,67676.02703728082,14825459415.211628
2024-10-27 16:07:35.675,67753.01779859755,14867866951.46602
2024-10-27 17:04:53.862,67747.59234422616,11244927345.570944
2024-10-27 18:37:35.491,67595.3005653455,14626673436.378567
2024-10-27 19:00:31.093,67484.21198250225,13865676205.830345
2024-10-27 20:13:06.490,67723.12721809652,14705124428.433874
2024-10-27 21:04:00.259,67675.42673447385,14896526367.178207
2024-10-27 22:06:20.857,68083.01711499192,15766248395.69271
2024-10-27 23:15:29.571,68199.44025933371,16707705312.966238
2024-10-28 00:15:36.831,67942.828513585,15647837101.468006
2024-10-28 01:15:00.652,67777.93650410564,17590715811.043102
2024-10-28 02:08:40.033,67615.68544870683,18230745401.836464
2024-10-28 03:16:27.461,67834.09439555898,14927203910.142792
2024-10-28 04:15:39.653,67707.64055091672,18656642402.93322
2024-10-28 05:13:28.902,67643.27429103329,17235253194.321484
2024-10-28 06:13:26.480,67805.66296560635,18858868729.612167
2024-10-28 07:06:18.897,67977.34084791737,19898562128.84541
2024-10-28 08:09:01.971,68379.17792304278,20560091578.75061
2024-10-28 09:04:19.357,68236.23832827214,21888190944.742107
2024-10-28 10:01:15.366,68493.98057175319,18573596240.349293
2024-10-28 11:15:46.536,68569.3264986342,24040600461.29866
2024-10-28 12:06:45.155,68679.73952833364,24583487239.81994
2024-10-28 13:17:14.462,68968.77774925514,26211559772.452503
2024-10-28 14:07:59.797,68744.57489908698,24533869621.5746
2024-10-28 15:03:18.546,68752.59327823325,29943612703.46339
2024-10-28 16:04:48.795,68417.87983070797,31310725082.799637
2024-10-28 17:07:54.334,68568.19751325126,32071023105.594994
2024-10-28 18:08:37.415,68933.88401197261,33513979305.6601
2024-10-28 19:01:42.210,69193.48926403186,34607477945.75366
2024-10-28 20:03:13.455,69599.1769120034,36859170190.57635
2024-10-28 21:11:29.597,69685.47284377206,32790513157.90392
2024-10-28 22:03:00.282,69744.10082185683,36758662321.80161
2024-10-28 23:12:24.700,70078.87621953817,42298584360.219536
2024-10-29 00:09:10.799,69752.77125564878,42752791821.99777
2024-10-29 01:19:59.935,69811.86283097339,42796355665.67959
2024-10-29 02:04:04.865,70245.95210991266,43024183339.94762
2024-10-29 03:06:37.684,71268.18185786504,48715015203.35534
2024-10-29 04:06:54.955,70882.25948930415,45120683684.44373
2024-10-29 05:08:01.570,70989.77601886717,50629624479.261284
2024-10-29 06:03:19.278,70970.06333456477,51094763379.42759
2024-10-29 07:14:46.865,71077.54851126998,48011553385.11276
2024-10-29 08:12:32.290,70977.49653052777,52201185556.03022
2024-10-29 09:14:55.820,71144.57313189295,52460177689.08552
2024-10-29 10:08:00.326,71212.77211140253,52642025002.35874
2024-10-29 11:11:34.918,71217.04748530254,49889358235.96301
2024-10-29 12:16:41.427,71182.77223487874,54816606727.23443
2024-10-29 13:07:07.482,71094.93359554998,51549123121.00509
2024-10-29 14:02:55.704,71794.42794122129,52417641223.98877
2024-10-29 15:08:33.270,71766.83085235531,55599409133.12122
2024-10-29 16:07:39.050,72403.35451020412,50647435818.02828
2024-10-29 17:09:49.673,72871.01944628704,62197716019.406525
2024-10-29 18:20:22.394,72789.96518576762,63342608975.55713
2024-10-29 19:09:05.766,73295.00588659973,64874745853.39512
2024-10-29 20:10:31.967,72474.51077613192,65444670518.72484
2024-10-29 21:07:56.633,72286.14625937898,66976415311.71503
2024-10-29 22:09:02.000,72216.80618316926,66257777778.25202
2024-10-29 23:14:29.216,72560.5752049622,56614906574.838005
2024-10-30 00:18:41.175,72507.95245963264,65193708284.991554
2024-10-30 01:16:37.419,72078.2970655303,65342788349.25216
2024-10-30 02:06:06.749,72347.98995082706,61568587491.0357
2024-10-30 03:01:44.598,72312.7998227552,48337401283.04053
2024-10-30 04:08:34.322,72192.60041406637,59515977997.877556
2024-10-30 05:17:16.423,72393.07745076442,59061602845.40013
2024-10-30 06:18:50.802,72534.19768910302,50844486602.07963
2024-10-30 07:13:23.586,72368.8918199016,58417096232.270676
2024-10-30 08:01:34.683,72237.20901679379,57877229046.26825
2024-10-30 09:15:33.162,72324.76079514054,57874354980.62516
2024-10-30 10:16:14.181,72487.82049751891,54425202964.506294
2024-10-30 11:09:20.989,72247.52326808852,54380759253.299324
2024-10-30 12:18:15.232,72077.56371772558,55869575028.86311
2024-10-30 13:14:51.404,71771.66789667108,53440718901.12104
2024-10-30 14:10:31.999,72032.005327307,46683979207.465416
2024-10-30 15:09:56.280,72345.19272355428,56804512739.96024
2024-10-30 16:14:38.962,71874.74644406876,54319510641.84626
2024-10-30 17:17:54.968,71840.60429531842,41736049114.16728
2024-10-30 18:16:06.152,71965.58017156794,49821889166.85554
2024-10-30 19:06:57.076,71855.1487893143,44065627880.01962
2024-10-30 20:05:46.312,71836.31663077752,44030349209.65432
2024-10-30 21:03:54.567,72859.56560197721,43670384374.31966
2024-10-30 22:12:02.961,72428.50204743056,45435469971.19621
2024-10-30 23:15:58.605,72537.38974251907,45475348889.26569
2024-10-31 00:12:13.059,72388.91590191633,42468451956.537796
2024-10-31 01:17:53.763,72286.036125685,39634879352.69781
2024-10-31 02:14:38.524,72202.05301645458,41303119879.06706
2024-10-31 03:18:58.919,72519.57306330977,38958006395.91595
2024-10-31 04:11:26.449,72320.02379467984,42995442707.57029
2024-10-31 05:18:15.369,72194.06127433552,42526762858.247955
2024-10-31 06:00:44.439,72266.0989592653,38332694700.58643
2024-10-31 07:02:49.034,72203.02986430954,39472472582.12436
2024-10-31 08:09:46.562,72329.48935058291,41998093344.44881
2024-10-31 09:07:25.033,72321.14668855653,41986804935.573235
2024-10-31 10:12:33.786,72295.04967584062,41512877462.22888
2024-10-31 11:15:24.267,72448.26215725673,40917823989.82474
2024-10-31 12:19:49.548,72225.49020232049,40556192778.39458
2024-10-31 13:13:54.322,72025.58086223969,40395701125.419
2024-10-31 14:20:51.008,71161.18714630343,39556613316.61638
2024-10-31 15:18:28.330,70740.92130637477,44100741492.44108
2024-10-31 16:16:38.869,70607.84972726597,41961437035.5705
2024-10-31 17:01:57.860,70337.12216262396,42294152769.46331
2024-10-31 18:18:29.704,70423.56523238322,46294408267.36314
2024-10-31 19:11:44.133,70622.9798741049,47245196870.39783
2024-10-31 20:10:37.057,69964.0894315405,45696891911.077515
2024-10-31 21:14:59.039,70029.79237067723,45722549685.1132
2024-10-31 22:19:35.518,70200.64919362342,45863940353.38948
2024-10-31 23:02:35.763,70405.27560692604,45766201583.87854
2024-11-01 00:03:34.209,70179.73597236395,45952459275.738205
2024-11-01 01:03:50.839,70086.07109032726,45567250204.96188
2024-11-01 02:09:20.962,69135.69634559606,48313215359.06375
2024-11-01 03:04:32.703,69493.585419363,47579470710.764114
2024-11-01 04:18:02.363,69329.1657625703,49637152352.63001
2024-11-01 05:11:27.158,69505.32070756624,47894991851.848114
2024-11-01 06:08:42.225,69634.00748313217,51076577610.255424
2024-11-01 07:13:21.857,69130.94832532185,51217665217.54072
2024-11-01 08:18:03.584,69317.71348977649,52137892012.3392
2024-11-01 09:10:28.605,69296.74519201157,52535397388.7063
2024-11-01 10:05:41.754,69468.24836793519,48126145309.87448
2024-11-01 11:02:58.411,69919.07922271991,52507074490.82494
2024-11-01 12:12:59.133,70046.60421568704,44852988416.733864
2024-11-01 13:03:48.197,70294.70383255692,54328881257.876335
2024-11-01 14:16:08.127,71293.57948597429,44870266628.51193
2024-11-01 15:14:56.870,70923.82801277052,52838608165.16091
2024-11-01 16:06:16.660,69345.35372545556,53829518429.3751
2024-11-01 17:02:35.546,69844.9093361785,55569931729.961136
2024-11-01 18:09:23.174,69503.6636049073,56490926330.7086
2024-11-01 19:21:28.115,69020.89099716532,57336518843.12232
2024-11-01 20:04:24.560,69284.71677804172,58150878047.45348
2024-11-01 21:19:49.393,69209.0988065412,56051526075.369446
2024-11-01 22:17:02.330,69384.28811999508,55040520131.49086
2024-11-01 23:18:09.660,69544.59650276595,45246344418.88084
2024-11-02 00:02:18.700,69473.056978763,54595320246.597435
2024-11-02 01:04:39.164,69662.79463761573,54417664213.282684
